"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.4074,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6466,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7844,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7887,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7603,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6968,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5647,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.377,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2677,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2338,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.245,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3557,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4899,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6995,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8273,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9339,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.0103,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0449,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0628,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9971,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9932,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.9085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7562,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5287,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4224,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5599,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6458,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6312,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.7021,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.9399,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.2075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3448,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3925,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.5204,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5775,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.558,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4567,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4794,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.567,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6038,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.604,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6467,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6154,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5882,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5521,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4874,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4908,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4642,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4003,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4093,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4071,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2938,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1445,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9317,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0164,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.87923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.84615,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.89383,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.95695,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0684,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1084,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.0684,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.0693,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.1413,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1506,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.1028,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.0044,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.77968,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.18163,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.39243,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.23122,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.51554,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.81505,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.97643,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.08405,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.22629,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.56138,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.90055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.0955,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.2629,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.5747,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.9324,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.2613,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4427,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2445,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.9492,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.6131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.0866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.58186,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.3177,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.05592,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.568,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.94009,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.51184,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.34824,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.1331,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.92523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.60762,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.3121,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.40456,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.78334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-12",97.27814,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.73363,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-02",98.16496,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-03",98.40347,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-04",98.43124,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-05",98.33045,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.29894,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-07",98.36086,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-08",98.49931,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1037,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0661,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9652,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9074,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9435,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0132,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0262,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9114,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.7213,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.526,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3827,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.31,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3385,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.4913,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6629,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7105,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5257,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.231,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.98672,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.90849,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.9333,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.97566,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.98024,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.95718,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.93178,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.92183,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.91728,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.90082,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.86299,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.82933,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.84335,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.9455,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.1043,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.4538,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5799,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.6095,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.5004,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.3477,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2762,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3775,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.5651,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.7234,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.7697,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7457,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7083,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.6898,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.672,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6153,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.4858,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.3229,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1812,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1057,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.0864,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.115,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.1859,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.2486,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.2335,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.085,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.87328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.68774,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.59439,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.56663,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.57107,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.58771,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.59788,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.58556,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.54509,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.51148,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.51971,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.55722,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.4746,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.02932,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.04958,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.96082,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.36948,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.75556,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.66805,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.54062,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.98116,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.10103,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.07153,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.001,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.96133,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.02025,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.2429,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.59469,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.0613,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.6396,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2137,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.6185,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.7085,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.5949,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.3765,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.0746,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.6724,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.19501,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-04",98.16753,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.17278,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.34147,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.65176,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.10332,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-09",94.74997,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-10",94.59083,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-11",94.705,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-12",95.19191,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-01",95.83837,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.39079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.66776,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.76675,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.81134,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.87649,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.96812,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.07195,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.02457,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.10114,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.122,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.01359,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.8619,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.75614,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",97.78162,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",97.78146,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",97.75455,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",97.85573,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.10511,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.47215,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.86447,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.2373,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.43931,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.4486,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.27655,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.14381,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.12299,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.29783,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.51939,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.70757,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.84142,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.87668,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.8238,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.58028,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.35413,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.29861,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.34135,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.2663,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.27985,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.42409,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.66918,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.92792,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1812,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.3251,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.3148,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.2321,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.2432,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.4431,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.7909,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1494,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.0946,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.8291,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.6269,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.703,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.0177,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2008,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.084,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.7559,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.4674,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1914,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.93874,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.71584,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.56594,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.34197,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.04175,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",98.87307,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",98.62761,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.53773,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.91323,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.3312,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.61048,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.79072,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.0119,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.2017,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3838,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4879,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.5916,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.6038,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.5057,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.2323,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.009,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.56624,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.65386,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.80151,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.88113,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.49772,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.96852,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.13565,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.05416,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.71902,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.46418,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.66256,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.76327,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.97251,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.49117,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.1203,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.9069,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4888,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.4722,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.2262,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.1055,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.8226,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.5221,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.1894,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.76595,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.03264,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.87384,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.24915,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.96416,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.77165,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.73595,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.81667,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.77202,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.87221,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.99122,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.93007,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.8537,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.82269,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.97556,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.32153,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.77294,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.19633,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-07",98.43741,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2023-08",98.53293,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.51528,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.58797,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.75839,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.9334,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1653,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.2257,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.1272,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1262,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.172,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.3269,
